order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales_$,quantity,profit_$
CA-2018-128524,11/11/2018,11/13/2018,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,23,1,7
US-2018-140914,11/11/2018,11/15/2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,11,2,-8
US-2018-143287,11/11/2018,11/17/2018,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New Rochelle,New York,10801,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46,5,22
CA-2018-151295,12/11/2018,11/16/2018,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,12,2,6
CA-2018-164910,12/11/2018,11/17/2018,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,8,3,1
US-2018-159618,12/11/2018,11/16/2018,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,3,1,-   
CA-2018-122609,12/11/2018,11/18/2018,Standard Class,DP-13000,Darren Powers,Consumer,United States,Carrollton,Texas,75007,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",25,3,-7
CA-2018-125556,11/14/2018,11/16/2018,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,833,7,233
CA-2018-162362,11/14/2018,11/18/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,13,3,6
CA-2018-151554,11/14/2018,11/15/2018,First Class,CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506,Central,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,21,4,7
CA-2018-166989,11/14/2018,11/18/2018,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11,2,5
CA-2018-161634,11/14/2018,11/20/2018,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32,5,16
CA-2018-116407,11/15/2018,11/21/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,4,3,-   
CA-2018-127558,11/15/2018,11/18/2018,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10,3,3
CA-2018-128622,11/15/2018,11/17/2018,Second Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,11,3,3
CA-2018-149643,11/16/2018,11/20/2018,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,274,2,11
US-2018-147704,11/16/2018,11/21/2018,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78,5,37
CA-2018-160066,11/16/2018,11/22/2018,Standard Class,AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,92646,West,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5,2,2
US-2018-139500,11/16/2018,11/20/2018,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37,2,-1
CA-2018-119144,11/16/2018,11/18/2018,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,80,4,-18
CA-2018-145926,11/17/2018,11/21/2018,Standard Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,480,5,82
CA-2018-119375,11/17/2018,11/22/2018,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10002018,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,"2,934.00",7,792
CA-2018-140662,11/17/2018,11/19/2018,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,100,2,8
CA-2018-130869,11/17/2018,11/21/2018,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7,3,2
CA-2018-128209,11/17/2018,11/22/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,"2,153.00",3,727
CA-2018-101833,11/17/2018,11/22/2018,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34,3,17
CA-2018-164210,11/18/2018,11/20/2018,Second Class,PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,146,2,-99
US-2018-159926,11/18/2018,11/22/2018,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,51,1,-41
CA-2018-115336,11/18/2018,11/25/2018,Standard Class,AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14,5,-24
CA-2018-133809,11/18/2018,11/23/2018,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,12,8,-9
CA-2018-104829,11/18/2018,11/21/2018,Second Class,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",22,7,10
CA-2018-163468,11/18/2018,11/21/2018,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292,4,-175
CA-2018-141173,11/18/2018,11/20/2018,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67,5,17
CA-2018-161032,11/18/2018,11/23/2018,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,393,3,43
CA-2018-124702,11/18/2018,11/25/2018,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",138,2,55
CA-2018-158274,11/19/2018,11/24/2018,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,504,4,131
CA-2018-144624,11/19/2018,11/23/2018,Standard Class,JM-15865,John Murray,Consumer,United States,Jamestown,New York,14701,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,"4,549.00",7,"1,228.00"
US-2018-123183,11/19/2018,11/25/2018,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,23,6,11
CA-2018-100972,11/19/2018,11/24/2018,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166,3,80
US-2018-149034,11/19/2018,11/21/2018,First Class,RD-19900,Ruben Dartt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,48,1,-1
CA-2018-150518,11/19/2018,11/24/2018,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221,4,58
CA-2018-128062,11/19/2018,11/22/2018,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",6,1,2
CA-2018-140396,11/20/2018,11/25/2018,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",35,3,17
CA-2018-103401,11/21/2018,11/26/2018,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,13,2,6
US-2018-168501,11/21/2018,11/27/2018,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2,1,1
CA-2018-154781,11/21/2018,11/26/2018,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,7,2,3
CA-2018-129091,11/22/2018,11/27/2018,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,16,3,8
CA-2018-105340,11/22/2018,11/25/2018,First Class,EH-14185,Evan Henry,Consumer,United States,Pasadena,Texas,77506,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,7,1,-11
US-2018-112200,11/22/2018,11/28/2018,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Bolingbrook,Illinois,60440,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",10,5,-16
CA-2018-135090,11/22/2018,11/26/2018,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,54,9,24
CA-2018-125682,11/22/2018,11/25/2018,First Class,RB-19645,Robert Barroso,Corporate,United States,Atlanta,Georgia,30318,South,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),10,2,5
US-2018-157385,11/23/2018,11/25/2018,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,604,5,-68
CA-2018-110352,11/23/2018,11/29/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77036,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,24,2,9
CA-2018-120544,11/23/2018,11/27/2018,Standard Class,SS-20210,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,FUR-FU-10001940,Furniture,Furnishings,Staples,6,2,-3
CA-2018-149055,11/23/2018,11/28/2018,Standard Class,PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,63,3,21
CA-2018-159625,11/23/2018,11/28/2018,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002621,Office Supplies,Envelopes,Staples,23,3,9
US-2018-143721,11/23/2018,11/26/2018,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155,2,-36
CA-2018-139283,11/23/2018,11/27/2018,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,15,3,7
CA-2018-115973,11/24/2018,11/26/2018,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,3,1,-   
CA-2018-158540,11/24/2018,11/26/2018,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",152,4,27
CA-2018-127131,11/24/2018,11/30/2018,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,12,7,4
CA-2018-167360,11/24/2018,11/29/2018,Second Class,RB-19435,Richard Bierner,Consumer,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,112,7,44
CA-2018-102295,11/24/2018,11/26/2018,Second Class,EH-13990,Erica Hackney,Consumer,United States,Sacramento,California,95823,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",121,1,-18
CA-2018-105984,11/24/2018,11/24/2018,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),"1,050.00",5,-210
CA-2018-163034,11/24/2018,11/28/2018,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646,5,-8
CA-2018-153850,11/24/2018,11/29/2018,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,43615,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35,7,10
CA-2018-100762,11/24/2018,11/29/2018,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",152,4,46
CA-2018-122217,11/24/2018,11/29/2018,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111,5,49
CA-2018-111360,11/24/2018,11/30/2018,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Akron,Ohio,44312,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,6,3,-5
CA-2018-164721,11/25/2018,11/27/2018,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,321,6,93
CA-2018-122588,11/25/2018,11/27/2018,Second Class,AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,2895,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,53,2,20
CA-2018-119151,11/25/2018,11/29/2018,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","1,118.00",4,56
US-2018-107993,11/25/2018,11/30/2018,Standard Class,SE-20180,Sanjit Engle,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51,7,8
US-2018-147606,11/26/2018,1/12/2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19,5,-14
CA-2018-168984,11/26/2018,2/12/2018,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,16,3,5
US-2018-147648,11/26/2018,1/12/2018,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,82,2,40
CA-2018-124730,11/26/2018,11/26/2018,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,280,4,78
CA-2018-141110,11/26/2018,1/12/2018,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-BI-10002019,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4,3,2
CA-2018-119032,11/27/2018,3/12/2018,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,4,2,1
CA-2018-167486,11/27/2018,1/12/2018,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Buffalo,New York,14215,East,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,200,5,40
CA-2018-163013,11/28/2018,4/12/2018,Standard Class,BF-11080,Bart Folk,Consumer,United States,Montgomery,Alabama,36116,South,OFF-AR-10001954,Office Supplies,Art,Newell 331,15,3,4
CA-2018-121167,11/28/2018,11/30/2018,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,Freeport,New York,11520,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17,2,6
CA-2018-101560,11/28/2018,1/12/2018,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,398,5,44
CA-2018-105249,11/28/2018,11/28/2018,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staples,7,2,-   
CA-2018-159800,11/28/2018,1/12/2018,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,44,3,12
CA-2018-121629,11/28/2018,2/12/2018,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,999,5,-200
US-2018-120215,11/28/2018,3/12/2018,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Richmond,Indiana,47374,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,64,6,29
CA-2018-136280,11/29/2018,6/12/2018,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5,2,2
US-2018-134712,11/29/2018,4/12/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,13,2,4
CA-2018-153983,11/29/2018,6/12/2018,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,576,2,72
US-2018-111353,11/29/2018,6/12/2018,Standard Class,PB-19150,Philip Brown,Consumer,United States,New York City,New York,10009,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,25,2,12
CA-2018-103590,11/30/2018,4/12/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Mount Vernon,New York,10550,East,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62,4,29
CA-2018-148425,11/30/2018,4/12/2018,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,32839,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",7,9,-4
CA-2018-146843,11/30/2018,6/12/2018,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,48,7,4
CA-2018-131051,1/12/2018,5/12/2018,Standard Class,TR-21325,Toby Ritter,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58,3,29
CA-2018-131527,1/12/2018,7/12/2018,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",96,4,10
CA-2018-150798,1/12/2018,3/12/2018,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,660,2,110
US-2018-161613,1/12/2018,3/12/2018,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674,3,-19
CA-2018-112158,2/12/2018,4/12/2018,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,120,4,53
US-2018-117744,2/12/2018,6/12/2018,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58,5,-25
CA-2018-101147,2/12/2018,4/12/2018,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10004249,Office Supplies,Appliances,Staples,2,1,-6
CA-2018-154095,2/12/2018,7/12/2018,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",61,3,24
CA-2018-103807,2/12/2018,9/12/2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,6,1,1
CA-2018-164861,3/12/2018,6/12/2018,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,26,4,12
CA-2018-127187,4/12/2018,8/12/2018,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,10024,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,130,2,62
CA-2018-106376,5/12/2018,10/12/2018,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige","1,113.00",8,111
CA-2018-166191,5/12/2018,9/12/2018,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",25,2,2
CA-2018-138296,5/12/2018,12/12/2018,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,25,2,7
CA-2018-125542,5/12/2018,7/12/2018,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348,7,118
CA-2018-151162,5/12/2018,9/12/2018,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98,3,36
CA-2018-133830,5/12/2018,10/12/2018,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26,9,12
CA-2018-150203,5/12/2018,7/12/2018,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250,6,73
CA-2018-110030,6/12/2018,8/12/2018,Second Class,LF-17185,Luke Foster,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,24,3,-14
US-2018-112872,6/12/2018,11/12/2018,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53,3,5
US-2018-140452,6/12/2018,10/12/2018,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14,4,-32
CA-2018-106726,6/12/2018,8/12/2018,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,"1,261.00",7,328
CA-2018-155390,6/12/2018,11/12/2018,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42,2,14
CA-2018-159681,7/12/2018,12/13/2018,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,106,4,49
CA-2018-138737,7/12/2018,10/12/2018,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,9,3,2
CA-2018-101392,7/12/2018,12/13/2018,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269,7,70
CA-2018-154592,7/12/2018,8/12/2018,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,165,3,81
